"Airport","Country","Date","Passengers"
"SARAJEVO airport","Bosnia and Herzegovina",2017-04-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2017-05-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2017-06-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2017-07-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2017-08-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2017-09-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2017-10-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2017-11-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2017-12-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2018-01-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2018-02-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2018-03-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2018-04-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2018-05-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2018-06-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2018-07-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2018-08-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2018-09-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2018-10-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2018-11-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2018-12-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2019-01-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2019-02-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2019-03-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2019-04-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2019-05-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2019-06-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2019-07-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2019-08-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2019-09-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2019-10-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2019-11-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2019-12-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2020-01-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2020-02-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2020-03-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2020-04-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2020-05-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2020-06-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2020-07-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2020-08-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2020-09-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2020-10-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2020-11-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2020-12-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2021-01-01,12878
"SARAJEVO airport","Bosnia and Herzegovina",2021-02-01,10661
"SARAJEVO airport","Bosnia and Herzegovina",2021-03-01,17179
"SARAJEVO airport","Bosnia and Herzegovina",2021-04-01,16748
"SARAJEVO airport","Bosnia and Herzegovina",2021-05-01,30745
"SARAJEVO airport","Bosnia and Herzegovina",2021-06-01,74429
"SARAJEVO airport","Bosnia and Herzegovina",2021-07-01,130147
"SARAJEVO airport","Bosnia and Herzegovina",2021-08-01,150012
"SARAJEVO airport","Bosnia and Herzegovina",2021-09-01,99242
"SARAJEVO airport","Bosnia and Herzegovina",2021-10-01,83927
"SARAJEVO airport","Bosnia and Herzegovina",2021-11-01,61248
"SARAJEVO airport","Bosnia and Herzegovina",2021-12-01,69679
"SARAJEVO airport","Bosnia and Herzegovina",2022-01-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2022-02-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2022-03-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2022-04-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2022-05-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2022-06-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2022-07-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2022-08-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2022-09-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2022-10-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2022-11-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2022-12-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2023-01-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2023-02-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2023-03-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2023-04-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2023-05-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2023-06-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2023-07-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2023-08-01,0
"SARAJEVO airport","Bosnia and Herzegovina",2023-09-01,0
"SKOPJE airport","North Macedonia",2002-01-01,0
"SKOPJE airport","North Macedonia",2002-02-01,0
"SKOPJE airport","North Macedonia",2002-03-01,0
"SKOPJE airport","North Macedonia",2002-04-01,0
"SKOPJE airport","North Macedonia",2002-05-01,0
"SKOPJE airport","North Macedonia",2002-06-01,0
"SKOPJE airport","North Macedonia",2002-07-01,0
"SKOPJE airport","North Macedonia",2002-08-01,0
"SKOPJE airport","North Macedonia",2002-09-01,0
"SKOPJE airport","North Macedonia",2002-10-01,0
"SKOPJE airport","North Macedonia",2002-11-01,0
"SKOPJE airport","North Macedonia",2002-12-01,0
"SKOPJE airport","North Macedonia",2003-01-01,0
"SKOPJE airport","North Macedonia",2003-02-01,0
"SKOPJE airport","North Macedonia",2003-03-01,0
"SKOPJE airport","North Macedonia",2003-04-01,0
"SKOPJE airport","North Macedonia",2003-05-01,0
"SKOPJE airport","North Macedonia",2003-06-01,0
"SKOPJE airport","North Macedonia",2003-07-01,0
"SKOPJE airport","North Macedonia",2003-08-01,0
"SKOPJE airport","North Macedonia",2003-09-01,0
"SKOPJE airport","North Macedonia",2003-10-01,0
"SKOPJE airport","North Macedonia",2003-11-01,0
"SKOPJE airport","North Macedonia",2003-12-01,0
"SKOPJE airport","North Macedonia",2004-01-01,0
"SKOPJE airport","North Macedonia",2004-02-01,0
"SKOPJE airport","North Macedonia",2004-03-01,0
"SKOPJE airport","North Macedonia",2004-04-01,0
"SKOPJE airport","North Macedonia",2004-05-01,0
"SKOPJE airport","North Macedonia",2004-06-01,0
"SKOPJE airport","North Macedonia",2004-07-01,0
"SKOPJE airport","North Macedonia",2004-08-01,0
"SKOPJE airport","North Macedonia",2004-09-01,0
"SKOPJE airport","North Macedonia",2004-10-01,0
"SKOPJE airport","North Macedonia",2004-11-01,0
"SKOPJE airport","North Macedonia",2004-12-01,0
"SKOPJE airport","North Macedonia",2005-01-01,0
"SKOPJE airport","North Macedonia",2005-02-01,0
"SKOPJE airport","North Macedonia",2005-03-01,0
"SKOPJE airport","North Macedonia",2005-04-01,0
"SKOPJE airport","North Macedonia",2005-05-01,0
"SKOPJE airport","North Macedonia",2005-06-01,0
"SKOPJE airport","North Macedonia",2005-07-01,0
"SKOPJE airport","North Macedonia",2005-08-01,0
"SKOPJE airport","North Macedonia",2005-09-01,0
"SKOPJE airport","North Macedonia",2005-10-01,0
"SKOPJE airport","North Macedonia",2005-11-01,0
"SKOPJE airport","North Macedonia",2005-12-01,0
"SKOPJE airport","North Macedonia",2006-01-01,0
"SKOPJE airport","North Macedonia",2006-02-01,0
"SKOPJE airport","North Macedonia",2006-03-01,0
"SKOPJE airport","North Macedonia",2006-04-01,0
"SKOPJE airport","North Macedonia",2006-05-01,0
"SKOPJE airport","North Macedonia",2006-06-01,0
"SKOPJE airport","North Macedonia",2006-07-01,0
"SKOPJE airport","North Macedonia",2006-08-01,0
"SKOPJE airport","North Macedonia",2006-09-01,0
"SKOPJE airport","North Macedonia",2006-10-01,0
"SKOPJE airport","North Macedonia",2006-11-01,0
"SKOPJE airport","North Macedonia",2006-12-01,0
"SKOPJE airport","North Macedonia",2007-01-01,41429
"SKOPJE airport","North Macedonia",2007-02-01,33471
"SKOPJE airport","North Macedonia",2007-03-01,41227
"SKOPJE airport","North Macedonia",2007-04-01,45344
"SKOPJE airport","North Macedonia",2007-05-01,48266
"SKOPJE airport","North Macedonia",2007-06-01,56644
"SKOPJE airport","North Macedonia",2007-07-01,78045
"SKOPJE airport","North Macedonia",2007-08-01,79897
"SKOPJE airport","North Macedonia",2007-09-01,57505
"SKOPJE airport","North Macedonia",2007-10-01,48858
"SKOPJE airport","North Macedonia",2007-11-01,42080
"SKOPJE airport","North Macedonia",2007-12-01,48524
"SKOPJE airport","North Macedonia",2008-01-01,41667
"SKOPJE airport","North Macedonia",2008-02-01,37705
"SKOPJE airport","North Macedonia",2008-03-01,47870
"SKOPJE airport","North Macedonia",2008-04-01,47742
"SKOPJE airport","North Macedonia",2008-05-01,54526
"SKOPJE airport","North Macedonia",2008-06-01,56644
"SKOPJE airport","North Macedonia",2008-07-01,81954
"SKOPJE airport","North Macedonia",2008-08-01,84046
"SKOPJE airport","North Macedonia",2008-09-01,58998
"SKOPJE airport","North Macedonia",2008-10-01,48012
"SKOPJE airport","North Macedonia",2008-11-01,41183
"SKOPJE airport","North Macedonia",2008-12-01,44289
"SKOPJE airport","North Macedonia",2009-01-01,39788
"SKOPJE airport","North Macedonia",2009-02-01,33525
"SKOPJE airport","North Macedonia",2009-03-01,38399
"SKOPJE airport","North Macedonia",2009-04-01,43621
"SKOPJE airport","North Macedonia",2009-05-01,48314
"SKOPJE airport","North Macedonia",2009-06-01,52934
"SKOPJE airport","North Macedonia",2009-07-01,76296
"SKOPJE airport","North Macedonia",2009-08-01,75313
"SKOPJE airport","North Macedonia",2009-09-01,53055
"SKOPJE airport","North Macedonia",2009-10-01,49134
"SKOPJE airport","North Macedonia",2009-11-01,40148
"SKOPJE airport","North Macedonia",2009-12-01,45279
"SKOPJE airport","North Macedonia",2010-01-01,44591
"SKOPJE airport","North Macedonia",2010-02-01,34285
"SKOPJE airport","North Macedonia",2010-03-01,42967
"SKOPJE airport","North Macedonia",2010-04-01,44643
"SKOPJE airport","North Macedonia",2010-05-01,56112
"SKOPJE airport","North Macedonia",2010-06-01,61998
"SKOPJE airport","North Macedonia",2010-07-01,88430
"SKOPJE airport","North Macedonia",2010-08-01,84449
"SKOPJE airport","North Macedonia",2010-09-01,63186
"SKOPJE airport","North Macedonia",2010-10-01,58659
"SKOPJE airport","North Macedonia",2010-11-01,47565
"SKOPJE airport","North Macedonia",2010-12-01,50384
"SKOPJE airport","North Macedonia",2011-01-01,44631
"SKOPJE airport","North Macedonia",2011-02-01,38213
"SKOPJE airport","North Macedonia",2011-03-01,44030
"SKOPJE airport","North Macedonia",2011-04-01,55106
"SKOPJE airport","North Macedonia",2011-05-01,58934
"SKOPJE airport","North Macedonia",2011-06-01,67289
"SKOPJE airport","North Macedonia",2011-07-01,96190
"SKOPJE airport","North Macedonia",2011-08-01,89820
"SKOPJE airport","North Macedonia",2011-09-01,75018
"SKOPJE airport","North Macedonia",2011-10-01,70302
"SKOPJE airport","North Macedonia",2011-11-01,56060
"SKOPJE airport","North Macedonia",2011-12-01,61380
"SKOPJE airport","North Macedonia",2012-01-01,60911
"SKOPJE airport","North Macedonia",2012-02-01,47382
"SKOPJE airport","North Macedonia",2012-03-01,56268
"SKOPJE airport","North Macedonia",2012-04-01,65938
"SKOPJE airport","North Macedonia",2012-05-01,67225
"SKOPJE airport","North Macedonia",2012-06-01,75968
"SKOPJE airport","North Macedonia",2012-07-01,95890
"SKOPJE airport","North Macedonia",2012-08-01,92903
"SKOPJE airport","North Macedonia",2012-09-01,74800
"SKOPJE airport","North Macedonia",2012-10-01,64504
"SKOPJE airport","North Macedonia",2012-11-01,62371
"SKOPJE airport","North Macedonia",2012-12-01,64671
"SKOPJE airport","North Macedonia",2013-01-01,63275
"SKOPJE airport","North Macedonia",2013-02-01,54242
"SKOPJE airport","North Macedonia",2013-03-01,68223
"SKOPJE airport","North Macedonia",2013-04-01,74340
"SKOPJE airport","North Macedonia",2013-05-01,87711
"SKOPJE airport","North Macedonia",2013-06-01,95810
"SKOPJE airport","North Macedonia",2013-07-01,112483
"SKOPJE airport","North Macedonia",2013-08-01,114366
"SKOPJE airport","North Macedonia",2013-09-01,95209
"SKOPJE airport","North Macedonia",2013-10-01,88731
"SKOPJE airport","North Macedonia",2013-11-01,71582
"SKOPJE airport","North Macedonia",2013-12-01,54757
"SKOPJE airport","North Macedonia",2014-01-01,62362
"SKOPJE airport","North Macedonia",2014-02-01,65223
"SKOPJE airport","North Macedonia",2014-03-01,119442
"SKOPJE airport","North Macedonia",2014-04-01,105596
"SKOPJE airport","North Macedonia",2014-05-01,109029
"SKOPJE airport","North Macedonia",2014-06-01,116342
"SKOPJE airport","North Macedonia",2014-07-01,132227
"SKOPJE airport","North Macedonia",2014-08-01,143424
"SKOPJE airport","North Macedonia",2014-09-01,115794
"SKOPJE airport","North Macedonia",2014-10-01,107517
"SKOPJE airport","North Macedonia",2014-11-01,86857
"SKOPJE airport","North Macedonia",2014-12-01,87520
"SKOPJE airport","North Macedonia",2015-01-01,88275
"SKOPJE airport","North Macedonia",2015-02-01,80079
"SKOPJE airport","North Macedonia",2015-03-01,95457
"SKOPJE airport","North Macedonia",2015-04-01,109741
"SKOPJE airport","North Macedonia",2015-05-01,117097
"SKOPJE airport","North Macedonia",2015-06-01,118070
"SKOPJE airport","North Macedonia",2015-07-01,164341
"SKOPJE airport","North Macedonia",2015-08-01,173158
"SKOPJE airport","North Macedonia",2015-09-01,145965
"SKOPJE airport","North Macedonia",2015-10-01,132612
"SKOPJE airport","North Macedonia",2015-11-01,109928
"SKOPJE airport","North Macedonia",2015-12-01,117650
"SKOPJE airport","North Macedonia",2016-01-01,109097
"SKOPJE airport","North Macedonia",2016-02-01,102178
"SKOPJE airport","North Macedonia",2016-03-01,120668
"SKOPJE airport","North Macedonia",2016-04-01,135013
"SKOPJE airport","North Macedonia",2016-05-01,148562
"SKOPJE airport","North Macedonia",2016-06-01,142332
"SKOPJE airport","North Macedonia",2016-07-01,173715
"SKOPJE airport","North Macedonia",2016-08-01,174883
"SKOPJE airport","North Macedonia",2016-09-01,152519
"SKOPJE airport","North Macedonia",2016-10-01,142901
"SKOPJE airport","North Macedonia",2016-11-01,120928
"SKOPJE airport","North Macedonia",2016-12-01,126578
"SKOPJE airport","North Macedonia",2017-01-01,122521
"SKOPJE airport","North Macedonia",2017-02-01,105265
"SKOPJE airport","North Macedonia",2017-03-01,125167
"SKOPJE airport","North Macedonia",2017-04-01,148530
"SKOPJE airport","North Macedonia",2017-05-01,150203
"SKOPJE airport","North Macedonia",2017-06-01,150935
"SKOPJE airport","North Macedonia",2017-07-01,200927
"SKOPJE airport","North Macedonia",2017-08-01,216409
"SKOPJE airport","North Macedonia",2017-09-01,185474
"SKOPJE airport","North Macedonia",2017-10-01,171688
"SKOPJE airport","North Macedonia",2017-11-01,140451
"SKOPJE airport","North Macedonia",2017-12-01,143712
"SKOPJE airport","North Macedonia",2018-01-01,144539
"SKOPJE airport","North Macedonia",2018-02-01,129792
"SKOPJE airport","North Macedonia",2018-03-01,155866
"SKOPJE airport","North Macedonia",2018-04-01,175891
"SKOPJE airport","North Macedonia",2018-05-01,175333
"SKOPJE airport","North Macedonia",2018-06-01,192302
"SKOPJE airport","North Macedonia",2018-07-01,237447
"SKOPJE airport","North Macedonia",2018-08-01,237195
"SKOPJE airport","North Macedonia",2018-09-01,208077
"SKOPJE airport","North Macedonia",2018-10-01,188104
"SKOPJE airport","North Macedonia",2018-11-01,147752
"SKOPJE airport","North Macedonia",2018-12-01,160448
"SKOPJE airport","North Macedonia",2019-01-01,152125
"SKOPJE airport","North Macedonia",2019-02-01,137664
"SKOPJE airport","North Macedonia",2019-03-01,164318
"SKOPJE airport","North Macedonia",2019-04-01,194181
"SKOPJE airport","North Macedonia",2019-05-01,194449
"SKOPJE airport","North Macedonia",2019-06-01,214085
"SKOPJE airport","North Macedonia",2019-07-01,241567
"SKOPJE airport","North Macedonia",2019-08-01,263652
"SKOPJE airport","North Macedonia",2019-09-01,231959
"SKOPJE airport","North Macedonia",2019-10-01,212746
"SKOPJE airport","North Macedonia",2019-11-01,170261
"SKOPJE airport","North Macedonia",2019-12-01,176320
"SKOPJE airport","North Macedonia",2020-01-01,176320
"SKOPJE airport","North Macedonia",2020-02-01,147533
"SKOPJE airport","North Macedonia",2020-03-01,71617
"SKOPJE airport","North Macedonia",2020-04-01,1853
"SKOPJE airport","North Macedonia",2020-05-01,849
"SKOPJE airport","North Macedonia",2020-06-01,36
"SKOPJE airport","North Macedonia",2020-07-01,57160
"SKOPJE airport","North Macedonia",2020-08-01,67007
"SKOPJE airport","North Macedonia",2020-09-01,54805
"SKOPJE airport","North Macedonia",2020-10-01,53771
"SKOPJE airport","North Macedonia",2020-11-01,43784
"SKOPJE airport","North Macedonia",2020-12-01,46859
"SKOPJE airport","North Macedonia",2021-01-01,54141
"SKOPJE airport","North Macedonia",2021-02-01,45169
"SKOPJE airport","North Macedonia",2021-03-01,49110
"SKOPJE airport","North Macedonia",2021-04-01,48896
"SKOPJE airport","North Macedonia",2021-05-01,72178
"SKOPJE airport","North Macedonia",2021-06-01,104395
"SKOPJE airport","North Macedonia",2021-07-01,192328
"SKOPJE airport","North Macedonia",2021-08-01,207659
"SKOPJE airport","North Macedonia",2021-09-01,132172
"SKOPJE airport","North Macedonia",2021-10-01,134664
"SKOPJE airport","North Macedonia",2021-11-01,102160
"SKOPJE airport","North Macedonia",2021-12-01,123358
"SKOPJE airport","North Macedonia",2022-01-01,112735
"SKOPJE airport","North Macedonia",2022-02-01,88859
"SKOPJE airport","North Macedonia",2022-03-01,126258
"SKOPJE airport","North Macedonia",2022-04-01,151035
"SKOPJE airport","North Macedonia",2022-05-01,169034
"SKOPJE airport","North Macedonia",2022-06-01,213029
"SKOPJE airport","North Macedonia",2022-07-01,259795
"SKOPJE airport","North Macedonia",2022-08-01,266617
"SKOPJE airport","North Macedonia",2022-09-01,235054
"SKOPJE airport","North Macedonia",2022-10-01,198350
"SKOPJE airport","North Macedonia",2022-11-01,148050
"SKOPJE airport","North Macedonia",2022-12-01,166172
"SKOPJE airport","North Macedonia",2023-01-01,152609
"SKOPJE airport","North Macedonia",2023-02-01,135063
"SKOPJE airport","North Macedonia",2023-03-01,169927
"SKOPJE airport","North Macedonia",2023-04-01,238865
"SKOPJE airport","North Macedonia",2023-05-01,0
"SKOPJE airport","North Macedonia",2023-06-01,0
"SKOPJE airport","North Macedonia",2023-07-01,0
"SKOPJE airport","North Macedonia",2023-08-01,0
"SKOPJE airport","North Macedonia",2023-09-01,0
"SOFIA airport","Bulgaria",2002-01-01,83925
"SOFIA airport","Bulgaria",2002-02-01,79123
"SOFIA airport","Bulgaria",2002-03-01,91052
"SOFIA airport","Bulgaria",2002-04-01,87410
"SOFIA airport","Bulgaria",2002-05-01,100390
"SOFIA airport","Bulgaria",2002-06-01,108425
"SOFIA airport","Bulgaria",2002-07-01,117858
"SOFIA airport","Bulgaria",2002-08-01,126458
"SOFIA airport","Bulgaria",2002-09-01,118594
"SOFIA airport","Bulgaria",2002-10-01,104281
"SOFIA airport","Bulgaria",2002-11-01,86732
"SOFIA airport","Bulgaria",2002-12-01,94961
"SOFIA airport","Bulgaria",2003-01-01,96287
"SOFIA airport","Bulgaria",2003-02-01,85996
"SOFIA airport","Bulgaria",2003-03-01,95515
"SOFIA airport","Bulgaria",2003-04-01,89404
"SOFIA airport","Bulgaria",2003-05-01,109739
"SOFIA airport","Bulgaria",2003-06-01,126137
"SOFIA airport","Bulgaria",2003-07-01,129357
"SOFIA airport","Bulgaria",2003-08-01,141395
"SOFIA airport","Bulgaria",2003-09-01,134140
"SOFIA airport","Bulgaria",2003-10-01,119665
"SOFIA airport","Bulgaria",2003-11-01,97755
"SOFIA airport","Bulgaria",2003-12-01,110985
"SOFIA airport","Bulgaria",2004-01-01,122449
"SOFIA airport","Bulgaria",2004-02-01,112424
"SOFIA airport","Bulgaria",2004-03-01,115871
"SOFIA airport","Bulgaria",2004-04-01,119398
"SOFIA airport","Bulgaria",2004-05-01,132689
"SOFIA airport","Bulgaria",2004-06-01,142568
"SOFIA airport","Bulgaria",2004-07-01,150873
"SOFIA airport","Bulgaria",2004-08-01,160894
"SOFIA airport","Bulgaria",2004-09-01,155072
"SOFIA airport","Bulgaria",2004-10-01,133172
"SOFIA airport","Bulgaria",2004-11-01,112101
"SOFIA airport","Bulgaria",2004-12-01,137078
"SOFIA airport","Bulgaria",2005-01-01,154350
"SOFIA airport","Bulgaria",2005-02-01,131344
"SOFIA airport","Bulgaria",2005-03-01,145038
"SOFIA airport","Bulgaria",2005-04-01,141065
"SOFIA airport","Bulgaria",2005-05-01,155223
"SOFIA airport","Bulgaria",2005-06-01,157275
"SOFIA airport","Bulgaria",2005-07-01,174928
"SOFIA airport","Bulgaria",2005-08-01,183300
"SOFIA airport","Bulgaria",2005-09-01,175243
"SOFIA airport","Bulgaria",2005-10-01,154757
"SOFIA airport","Bulgaria",2005-11-01,126190
"SOFIA airport","Bulgaria",2005-12-01,157119
"SOFIA airport","Bulgaria",2006-01-01,170840
"SOFIA airport","Bulgaria",2006-02-01,152022
"SOFIA airport","Bulgaria",2006-03-01,170616
"SOFIA airport","Bulgaria",2006-04-01,167155
"SOFIA airport","Bulgaria",2006-05-01,185330
"SOFIA airport","Bulgaria",2006-06-01,184850
"SOFIA airport","Bulgaria",2006-07-01,204247
"SOFIA airport","Bulgaria",2006-08-01,221011
"SOFIA airport","Bulgaria",2006-09-01,219769
"SOFIA airport","Bulgaria",2006-10-01,190804
"SOFIA airport","Bulgaria",2006-11-01,153790
"SOFIA airport","Bulgaria",2006-12-01,169409
"SOFIA airport","Bulgaria",2007-01-01,208031
"SOFIA airport","Bulgaria",2007-02-01,187197
"SOFIA airport","Bulgaria",2007-03-01,214350
"SOFIA airport","Bulgaria",2007-04-01,213007
"SOFIA airport","Bulgaria",2007-05-01,224569
"SOFIA airport","Bulgaria",2007-06-01,232220
"SOFIA airport","Bulgaria",2007-07-01,252748
"SOFIA airport","Bulgaria",2007-08-01,271461
"SOFIA airport","Bulgaria",2007-09-01,266946
"SOFIA airport","Bulgaria",2007-10-01,227833
"SOFIA airport","Bulgaria",2007-11-01,193506
"SOFIA airport","Bulgaria",2007-12-01,231540
"SOFIA airport","Bulgaria",2008-01-01,226631
"SOFIA airport","Bulgaria",2008-02-01,230241
"SOFIA airport","Bulgaria",2008-03-01,260207
"SOFIA airport","Bulgaria",2008-04-01,242753
